Samples: 50000, Batch size: 32, Epochs: 3000, Noise: 10 %
Learning rate: 0.001
Eeg Data: data/dipole_area_eeg_50000_1.npy
Target Data: data/dipole_area_locations_50000_1.npy
--------------------------------------------------------------
Epoch    0/2999 | Train: 0.9274706356 | Test: 0.0287581548 
Epoch   78/2999 | Train: 0.8976673069 | Test: 0.0070512114 
Epoch   79/2999 | Train: 0.8974756372 | Test: 0.0070243161 
Epoch   80/2999 | Train: 0.8973080101 | Test: 0.0069949922 
Epoch   81/2999 | Train: 0.8972359657 | Test: 0.0069785279 
Epoch   82/2999 | Train: 0.8970584763 | Test: 0.0069495988 
Epoch   83/2999 | Train: 0.8969314380 | Test: 0.0069318793 
Epoch   84/2999 | Train: 0.8968019372 | Test: 0.0069020850 
Epoch   85/2999 | Train: 0.8967122946 | Test: 0.0068879668 
Epoch   86/2999 | Train: 0.8965927890 | Test: 0.0068625484 
Epoch   87/2999 | Train: 0.8964791719 | Test: 0.0068454762 
Epoch   88/2999 | Train: 0.8963524536 | Test: 0.0068202999 
Epoch   89/2999 | Train: 0.8962448505 | Test: 0.0067960440 
Epoch   90/2999 | Train: 0.8961218297 | Test: 0.0067728858 
Epoch   91/2999 | Train: 0.8960178979 | Test: 0.0067611325 
Epoch   92/2999 | Train: 0.8959127073 | Test: 0.0067399671 
Epoch   93/2999 | Train: 0.8957879573 | Test: 0.0067211944 
Epoch   94/2999 | Train: 0.8956809751 | Test: 0.0066998363 
Epoch   95/2999 | Train: 0.8955884369 | Test: 0.0066834572 
Epoch   96/2999 | Train: 0.8954914378 | Test: 0.0066654729 
Epoch   97/2999 | Train: 0.8953842846 | Test: 0.0066443188 
Epoch   98/2999 | Train: 0.8953030148 | Test: 0.0066318813 
Epoch   99/2999 | Train: 0.8952223492 | Test: 0.0066108116 
Epoch  100/2999 | Train: 0.8951357433 | Test: 0.0065936418 

 Target: tensor([0.6924, 0.4158, 0.9602, 0.8193, 0.2590]) 
Predicted: tensor([0.6347, 0.4404, 0.9178, 0.7578, 0.2736], grad_fn=<SelectBackward0>) 

 Target: tensor([0.3684, 0.5542, 0.2400, 0.8228, 0.5239]) 
Predicted: tensor([0.4042, 0.5860, 0.2488, 0.8977, 0.5651], grad_fn=<SelectBackward0>) 

 Target: tensor([0.6605, 0.5638, 0.1673, 0.7067, 0.2869]) 
Predicted: tensor([0.7112, 0.5992, 0.1652, 0.6962, 0.3283], grad_fn=<SelectBackward0>) 

Epoch  101/2999 | Train: 0.8950564950 | Test: 0.0065767079 
Epoch  102/2999 | Train: 0.8949550106 | Test: 0.0065701646 
Epoch  103/2999 | Train: 0.8948794539 | Test: 0.0065441097 
Epoch  104/2999 | Train: 0.8948117048 | Test: 0.0065331872 
Epoch  105/2999 | Train: 0.8947405421 | Test: 0.0065124872 
Epoch  106/2999 | Train: 0.8946338843 | Test: 0.0064953170 
Epoch  107/2999 | Train: 0.8945806348 | Test: 0.0064799542 
Epoch  108/2999 | Train: 0.8945143843 | Test: 0.0064702251 
Epoch  109/2999 | Train: 0.8944607032 | Test: 0.0064490864 
Epoch  110/2999 | Train: 0.8943750710 | Test: 0.0064373906 
Epoch  111/2999 | Train: 0.8943190641 | Test: 0.0064237217 
Epoch  112/2999 | Train: 0.8942558445 | Test: 0.0064118718 
Epoch  113/2999 | Train: 0.8941908523 | Test: 0.0063936106 
Epoch  114/2999 | Train: 0.8941069540 | Test: 0.0063803793 
Epoch  115/2999 | Train: 0.8940659855 | Test: 0.0063717878 
Epoch  116/2999 | Train: 0.8940142499 | Test: 0.0063542587 
Epoch  117/2999 | Train: 0.8939331026 | Test: 0.0063444606 
Epoch  118/2999 | Train: 0.8939105197 | Test: 0.0063292319 
Epoch  119/2999 | Train: 0.8938245495 | Test: 0.0063205876 
Epoch  120/2999 | Train: 0.8937954969 | Test: 0.0063028049 
Epoch  121/2999 | Train: 0.8937179022 | Test: 0.0062960249 
Epoch  122/2999 | Train: 0.8936665277 | Test: 0.0062847676 
Epoch  123/2999 | Train: 0.8936422416 | Test: 0.0062694904 
Epoch  124/2999 | Train: 0.8936039596 | Test: 0.0062646868 
Epoch  125/2999 | Train: 0.8935519596 | Test: 0.0062446847 
Epoch  126/2999 | Train: 0.8935200318 | Test: 0.0062329810 
Epoch  127/2999 | Train: 0.8934659018 | Test: 0.0062257454 
Epoch  128/2999 | Train: 0.8934554266 | Test: 0.0062091757 
Epoch  129/2999 | Train: 0.8933756835 | Test: 0.0061960803 
Epoch  130/2999 | Train: 0.8933665892 | Test: 0.0061936771 
Epoch  131/2999 | Train: 0.8933738076 | Test: 0.0061921748 
Epoch  132/2999 | Train: 0.8932661000 | Test: 0.0061749327 
Epoch  133/2999 | Train: 0.8932763596 | Test: 0.0061597774 
Epoch  134/2999 | Train: 0.8932174467 | Test: 0.0061482301 
Epoch  135/2999 | Train: 0.8932117388 | Test: 0.0061424215 
Epoch  136/2999 | Train: 0.8931818384 | Test: 0.0061350840 
Epoch  137/2999 | Train: 0.8931660563 | Test: 0.0061264078 
Epoch  138/2999 | Train: 0.8931267399 | Test: 0.0061250158 
Epoch  139/2999 | Train: 0.8931221808 | Test: 0.0060977651 
Epoch  140/2999 | Train: 0.8930738040 | Test: 0.0060927310 
Epoch  141/2999 | Train: 0.8930405832 | Test: 0.0060776116 
Epoch  142/2999 | Train: 0.8930612342 | Test: 0.0060970739 
Epoch  143/2999 | Train: 0.8929771610 | Test: 0.0060606108 
Epoch  144/2999 | Train: 0.8930101024 | Test: 0.0060472292 
Epoch  145/2999 | Train: 0.8929586241 | Test: 0.0060475469 
Epoch  146/2999 | Train: 0.8929578587 | Test: 0.0060318862 
Epoch  147/2999 | Train: 0.8929293783 | Test: 0.0060287931 
Epoch  148/2999 | Train: 0.8929115832 | Test: 0.0060339378 
Epoch  149/2999 | Train: 0.8928813657 | Test: 0.0060099281 
Epoch  150/2999 | Train: 0.8928656725 | Test: 0.0060060429 
Epoch  151/2999 | Train: 0.8928621346 | Test: 0.0059962669 
Epoch  152/2999 | Train: 0.8928519855 | Test: 0.0059962509 
Epoch  153/2999 | Train: 0.8928791294 | Test: 0.0059798136 
Epoch  154/2999 | Train: 0.8928408731 | Test: 0.0059667801 
Epoch  155/2999 | Train: 0.8928420870 | Test: 0.0059684861 
Epoch  156/2999 | Train: 0.8928032845 | Test: 0.0059514598 
Epoch  157/2999 | Train: 0.8928369505 | Test: 0.0059439751 
Epoch  158/2999 | Train: 0.8927954031 | Test: 0.0059366080 
Epoch  159/2999 | Train: 0.8928246438 | Test: 0.0059401996 
Epoch  160/2999 | Train: 0.8927998760 | Test: 0.0059337813 
Epoch  161/2999 | Train: 0.8928390778 | Test: 0.0059155225 
Epoch  162/2999 | Train: 0.8927887230 | Test: 0.0059165496 
Epoch  163/2999 | Train: 0.8928052412 | Test: 0.0059054615 
Epoch  164/2999 | Train: 0.8928109601 | Test: 0.0058971159 
Epoch  165/2999 | Train: 0.8928314559 | Test: 0.0058880798 
Epoch  166/2999 | Train: 0.8927793210 | Test: 0.0058835938 
Epoch  167/2999 | Train: 0.8927846673 | Test: 0.0058777106 
Epoch  168/2999 | Train: 0.8927811899 | Test: 0.0058708666 
Epoch  169/2999 | Train: 0.8927847803 | Test: 0.0058673467 
Epoch  170/2999 | Train: 0.8927945201 | Test: 0.0058597998 
Epoch  171/2999 | Train: 0.8927931073 | Test: 0.0058490934 
Epoch  172/2999 | Train: 0.8927952029 | Test: 0.0058409881 
Epoch  173/2999 | Train: 0.8927924253 | Test: 0.0058344965 
Epoch  174/2999 | Train: 0.8927637537 | Test: 0.0058284798 
Epoch  175/2999 | Train: 0.8927641392 | Test: 0.0058291724 
Epoch  176/2999 | Train: 0.8927917488 | Test: 0.0058157307 
Epoch  177/2999 | Train: 0.8927669178 | Test: 0.0058118259 
Epoch  178/2999 | Train: 0.8927931029 | Test: 0.0058098067 
Epoch  179/2999 | Train: 0.8927949686 | Test: 0.0057959747 
Epoch  180/2999 | Train: 0.8927821157 | Test: 0.0057968842 
Epoch  181/2999 | Train: 0.8927576331 | Test: 0.0057892544 
Epoch  182/2999 | Train: 0.8927928119 | Test: 0.0057813694 
Epoch  183/2999 | Train: 0.8928093091 | Test: 0.0057782140 
Epoch  184/2999 | Train: 0.8928286308 | Test: 0.0057689514 
Epoch  185/2999 | Train: 0.8927776117 | Test: 0.0057593362 
Epoch  186/2999 | Train: 0.8928329693 | Test: 0.0057556266 
Epoch  187/2999 | Train: 0.8928050200 | Test: 0.0057526756 
Epoch  188/2999 | Train: 0.8928242015 | Test: 0.0057517322 
Epoch  189/2999 | Train: 0.8927911496 | Test: 0.0057372313 
Epoch  190/2999 | Train: 0.8928009531 | Test: 0.0057440374 
Epoch  191/2999 | Train: 0.8928104517 | Test: 0.0057298149 
Epoch  192/2999 | Train: 0.8928007183 | Test: 0.0057406633 
Epoch  193/2999 | Train: 0.8927917519 | Test: 0.0057192871 
Epoch  194/2999 | Train: 0.8927982789 | Test: 0.0057190884 
Epoch  195/2999 | Train: 0.8927912877 | Test: 0.0057242611 
Epoch  196/2999 | Train: 0.8928179088 | Test: 0.0057059874 
Epoch  197/2999 | Train: 0.8928209914 | Test: 0.0056980706 
Epoch  198/2999 | Train: 0.8928216612 | Test: 0.0056986562 
Epoch  199/2999 | Train: 0.8928210640 | Test: 0.0057052747 
Epoch  200/2999 | Train: 0.8928171816 | Test: 0.0056912421 

 Target: tensor([0.6924, 0.4158, 0.9602, 0.8193, 0.2590]) 
Predicted: tensor([0.6508, 0.4264, 0.9318, 0.7454, 0.2479], grad_fn=<SelectBackward0>) 

 Target: tensor([0.3684, 0.5542, 0.2400, 0.8228, 0.5239]) 
Predicted: tensor([0.3949, 0.5793, 0.2611, 0.8874, 0.5442], grad_fn=<SelectBackward0>) 

 Target: tensor([0.6605, 0.5638, 0.1673, 0.7067, 0.2869]) 
Predicted: tensor([0.6928, 0.5884, 0.1743, 0.7076, 0.3059], grad_fn=<SelectBackward0>) 

Epoch  201/2999 | Train: 0.8928288247 | Test: 0.0056793871 
Epoch  202/2999 | Train: 0.8928217743 | Test: 0.0056809582 
Epoch  203/2999 | Train: 0.8928260631 | Test: 0.0056776012 
Epoch  204/2999 | Train: 0.8927992703 | Test: 0.0056650435 
Epoch  205/2999 | Train: 0.8928147657 | Test: 0.0056611914 
Epoch  206/2999 | Train: 0.8928053245 | Test: 0.0056692771 
Epoch  207/2999 | Train: 0.8928169327 | Test: 0.0056549250 
Epoch  208/2999 | Train: 0.8928206974 | Test: 0.0056496113 
Epoch  209/2999 | Train: 0.8928333489 | Test: 0.0056417899 
Epoch  210/2999 | Train: 0.8928056777 | Test: 0.0056387296 
Epoch  211/2999 | Train: 0.8928484772 | Test: 0.0056404062 
Epoch  212/2999 | Train: 0.8928345065 | Test: 0.0056312252 
Epoch  213/2999 | Train: 0.8928582032 | Test: 0.0056343914 
Epoch  214/2999 | Train: 0.8928428424 | Test: 0.0056213457 
Epoch  215/2999 | Train: 0.8928442545 | Test: 0.0056174278 
Epoch  216/2999 | Train: 0.8928568171 | Test: 0.0056168081 
Epoch  217/2999 | Train: 0.8928654836 | Test: 0.0056127073 
Epoch  218/2999 | Train: 0.8929033349 | Test: 0.0056154780 
Epoch  219/2999 | Train: 0.8928771421 | Test: 0.0056009092 
Epoch  220/2999 | Train: 0.8928972818 | Test: 0.0055928476 
Epoch  221/2999 | Train: 0.8929274153 | Test: 0.0055934541 
Epoch  222/2999 | Train: 0.8929156527 | Test: 0.0055900832 
Epoch  223/2999 | Train: 0.8929284487 | Test: 0.0055879227 
Epoch  224/2999 | Train: 0.8929302004 | Test: 0.0055831229 
Epoch  225/2999 | Train: 0.8929419838 | Test: 0.0055785101 
Epoch  226/2999 | Train: 0.8929448017 | Test: 0.0055684799 
Epoch  227/2999 | Train: 0.8929655790 | Test: 0.0055665778 
Epoch  228/2999 | Train: 0.8929749218 | Test: 0.0055705748 
Epoch  229/2999 | Train: 0.8930170739 | Test: 0.0055558651 
Epoch  230/2999 | Train: 0.8929732224 | Test: 0.0055553001 
Epoch  231/2999 | Train: 0.8929938242 | Test: 0.0055542743 
Epoch  232/2999 | Train: 0.8930318233 | Test: 0.0055485097 
Epoch  233/2999 | Train: 0.8930265413 | Test: 0.0055451702 
Epoch  234/2999 | Train: 0.8930467911 | Test: 0.0055482048 
Epoch  235/2999 | Train: 0.8930577446 | Test: 0.0055434042 
Epoch  236/2999 | Train: 0.8930720751 | Test: 0.0055299890 
Epoch  237/2999 | Train: 0.8930967712 | Test: 0.0055260316 
Epoch  238/2999 | Train: 0.8931105970 | Test: 0.0055368682 
Epoch  239/2999 | Train: 0.8931533003 | Test: 0.0055225702 
Epoch  240/2999 | Train: 0.8931569700 | Test: 0.0055170639 
Epoch  241/2999 | Train: 0.8931375097 | Test: 0.0055174163 
Epoch  242/2999 | Train: 0.8931674431 | Test: 0.0055174245 
Epoch  243/2999 | Train: 0.8932245502 | Test: 0.0055110676 
Epoch  244/2999 | Train: 0.8931990635 | Test: 0.0055110102 
Epoch  245/2999 | Train: 0.8932358291 | Test: 0.0055041977 
Epoch  246/2999 | Train: 0.8932783661 | Test: 0.0054975085 
Epoch  247/2999 | Train: 0.8932585407 | Test: 0.0054924696 
Epoch  248/2999 | Train: 0.8932756654 | Test: 0.0054932858 
Epoch  249/2999 | Train: 0.8933319695 | Test: 0.0054943721 
Epoch  250/2999 | Train: 0.8933145358 | Test: 0.0054925731 
Epoch  251/2999 | Train: 0.8933446935 | Test: 0.0054836510 
Epoch  252/2999 | Train: 0.8933589380 | Test: 0.0054803657 
Epoch  253/2999 | Train: 0.8934179921 | Test: 0.0054824525 
Epoch  254/2999 | Train: 0.8933791618 | Test: 0.0054741242 
Epoch  255/2999 | Train: 0.8933911513 | Test: 0.0054704793 
Epoch  256/2999 | Train: 0.8934495104 | Test: 0.0054727655 
Epoch  257/2999 | Train: 0.8934266214 | Test: 0.0054671998 
Epoch  258/2999 | Train: 0.8934759674 | Test: 0.0054611733 
Epoch  259/2999 | Train: 0.8934979091 | Test: 0.0054633714 
Epoch  260/2999 | Train: 0.8934999614 | Test: 0.0054614357 
Epoch  261/2999 | Train: 0.8935204734 | Test: 0.0054526591 
Epoch  262/2999 | Train: 0.8935744587 | Test: 0.0054506393 
Epoch  263/2999 | Train: 0.8935769899 | Test: 0.0054598657 
Epoch  264/2999 | Train: 0.8936138373 | Test: 0.0054486939 
Epoch  265/2999 | Train: 0.8936271637 | Test: 0.0054450405 
Epoch  266/2999 | Train: 0.8936422450 | Test: 0.0054451990 
Epoch  267/2999 | Train: 0.8936391020 | Test: 0.0054342812 
Epoch  268/2999 | Train: 0.8936848514 | Test: 0.0054337866 
Epoch  269/2999 | Train: 0.8936824829 | Test: 0.0054264158 
Epoch  270/2999 | Train: 0.8937080400 | Test: 0.0054244182 
Epoch  271/2999 | Train: 0.8937463984 | Test: 0.0054254779 
Epoch  272/2999 | Train: 0.8937615948 | Test: 0.0054265026 
Epoch  273/2999 | Train: 0.8937646135 | Test: 0.0054208029 
Epoch  274/2999 | Train: 0.8937827498 | Test: 0.0054199183 
Epoch  275/2999 | Train: 0.8938067926 | Test: 0.0054092287 
Epoch  276/2999 | Train: 0.8938590333 | Test: 0.0054086548 
Epoch  277/2999 | Train: 0.8938186365 | Test: 0.0054082749 
Epoch  278/2999 | Train: 0.8938805322 | Test: 0.0054014166 
Epoch  279/2999 | Train: 0.8938962282 | Test: 0.0054092618 
Epoch  280/2999 | Train: 0.8939103404 | Test: 0.0054108252 
Epoch  281/2999 | Train: 0.8939451120 | Test: 0.0054010940 
Epoch  282/2999 | Train: 0.8939609755 | Test: 0.0053976286 
Epoch  283/2999 | Train: 0.8939807427 | Test: 0.0053972293 
Epoch  284/2999 | Train: 0.8939953457 | Test: 0.0053907349 
Epoch  285/2999 | Train: 0.8940258228 | Test: 0.0053921671 
Epoch  286/2999 | Train: 0.8940108949 | Test: 0.0053853409 
Epoch  287/2999 | Train: 0.8940573307 | Test: 0.0053847180 
Epoch  288/2999 | Train: 0.8940530620 | Test: 0.0053865593 
Epoch  289/2999 | Train: 0.8941037510 | Test: 0.0053790740 
Epoch  290/2999 | Train: 0.8941130011 | Test: 0.0053728481 
Epoch  291/2999 | Train: 0.8941368561 | Test: 0.0053756449 
Epoch  292/2999 | Train: 0.8941120754 | Test: 0.0053762792 
Epoch  293/2999 | Train: 0.8941473194 | Test: 0.0053708299 
Epoch  294/2999 | Train: 0.8941816677 | Test: 0.0053623220 
Epoch  295/2999 | Train: 0.8941958891 | Test: 0.0053622079 
Epoch  296/2999 | Train: 0.8942159721 | Test: 0.0053612772 
Epoch  297/2999 | Train: 0.8942221384 | Test: 0.0053668915 
Epoch  298/2999 | Train: 0.8942590887 | Test: 0.0053564062 
Epoch  299/2999 | Train: 0.8942650903 | Test: 0.0053574220 
Epoch  300/2999 | Train: 0.8942766255 | Test: 0.0053531220 

 Target: tensor([0.6924, 0.4158, 0.9602, 0.8193, 0.2590]) 
Predicted: tensor([0.6571, 0.4185, 0.9391, 0.7533, 0.2524], grad_fn=<SelectBackward0>) 

 Target: tensor([0.3684, 0.5542, 0.2400, 0.8228, 0.5239]) 
Predicted: tensor([0.3977, 0.5725, 0.2664, 0.8926, 0.5630], grad_fn=<SelectBackward0>) 

 Target: tensor([0.6605, 0.5638, 0.1673, 0.7067, 0.2869]) 
Predicted: tensor([0.6792, 0.5727, 0.1762, 0.7049, 0.2905], grad_fn=<SelectBackward0>) 

Epoch  301/2999 | Train: 0.8943005193 | Test: 0.0053450966 
Epoch  302/2999 | Train: 0.8943136464 | Test: 0.0053554382 
Epoch  303/2999 | Train: 0.8943516502 | Test: 0.0053465268 
Epoch  304/2999 | Train: 0.8943948423 | Test: 0.0053433571 
Epoch  305/2999 | Train: 0.8943941137 | Test: 0.0053453083 
Epoch  306/2999 | Train: 0.8943955319 | Test: 0.0053345624 
Epoch  307/2999 | Train: 0.8944235773 | Test: 0.0053370609 
Epoch  308/2999 | Train: 0.8945023529 | Test: 0.0053313410 
Epoch  309/2999 | Train: 0.8944771203 | Test: 0.0053458131 
Epoch  310/2999 | Train: 0.8944766743 | Test: 0.0053292135 
Epoch  311/2999 | Train: 0.8945090658 | Test: 0.0053253731 
Epoch  312/2999 | Train: 0.8945273182 | Test: 0.0053248874 
Epoch  313/2999 | Train: 0.8945562316 | Test: 0.0053248425 
Epoch  314/2999 | Train: 0.8945303626 | Test: 0.0053218135 
Epoch  315/2999 | Train: 0.8945656694 | Test: 0.0053188736 
Epoch  316/2999 | Train: 0.8945719635 | Test: 0.0053128840 
Epoch  317/2999 | Train: 0.8946113060 | Test: 0.0053162765 
Epoch  318/2999 | Train: 0.8946366840 | Test: 0.0053206122 
Epoch  319/2999 | Train: 0.8946237053 | Test: 0.0053377333 
Epoch  320/2999 | Train: 0.8946608769 | Test: 0.0053179045 
Epoch  321/2999 | Train: 0.8946661084 | Test: 0.0053118440 
Epoch  322/2999 | Train: 0.8946884656 | Test: 0.0053068078 
Epoch  323/2999 | Train: 0.8947084771 | Test: 0.0053045630 
Epoch  324/2999 | Train: 0.8947211499 | Test: 0.0053004240 
Epoch  325/2999 | Train: 0.8947143489 | Test: 0.0052972776 
Epoch  326/2999 | Train: 0.8947760389 | Test: 0.0052956657 
Epoch  327/2999 | Train: 0.8947765168 | Test: 0.0053025656 
Epoch  328/2999 | Train: 0.8947831835 | Test: 0.0052968522 
Epoch  329/2999 | Train: 0.8948307205 | Test: 0.0053043829 
Epoch  330/2999 | Train: 0.8948241474 | Test: 0.0052950725 
Epoch  331/2999 | Train: 0.8948443900 | Test: 0.0052909218 
Epoch  332/2999 | Train: 0.8948468530 | Test: 0.0052902091 
Epoch  333/2999 | Train: 0.8948559120 | Test: 0.0052909166 
Epoch  334/2999 | Train: 0.8948640928 | Test: 0.0052836102 
Epoch  335/2999 | Train: 0.8949054255 | Test: 0.0052852927 
Epoch  336/2999 | Train: 0.8949319641 | Test: 0.0052812604 
Epoch  337/2999 | Train: 0.8949525117 | Test: 0.0052858142 
Epoch  338/2999 | Train: 0.8949778182 | Test: 0.0052784332 
Epoch  339/2999 | Train: 0.8949851442 | Test: 0.0052844732 
Epoch  340/2999 | Train: 0.8949849984 | Test: 0.0052860576 
Epoch  341/2999 | Train: 0.8949975464 | Test: 0.0052793047 
Epoch  342/2999 | Train: 0.8949952498 | Test: 0.0052726492 
Epoch  343/2999 | Train: 0.8950097986 | Test: 0.0052755572 
Epoch  344/2999 | Train: 0.8950393058 | Test: 0.0052692363 
Epoch  345/2999 | Train: 0.8950557472 | Test: 0.0052780040 
Epoch  346/2999 | Train: 0.8950669549 | Test: 0.0052885013 
Epoch  347/2999 | Train: 0.8950923874 | Test: 0.0052831569 
Epoch  348/2999 | Train: 0.8951079184 | Test: 0.0052700447 
Epoch  349/2999 | Train: 0.8951373881 | Test: 0.0052571965 
Epoch  350/2999 | Train: 0.8951371216 | Test: 0.0052779068 
Epoch  351/2999 | Train: 0.8951569151 | Test: 0.0052612419 
Epoch  352/2999 | Train: 0.8951759123 | Test: 0.0052538949 
Epoch  353/2999 | Train: 0.8951918108 | Test: 0.0052563318 
Epoch  354/2999 | Train: 0.8952023195 | Test: 0.0052594611 
Epoch  355/2999 | Train: 0.8952300621 | Test: 0.0052531976 
Epoch  356/2999 | Train: 0.8952476505 | Test: 0.0052518813 
Epoch  357/2999 | Train: 0.8952166211 | Test: 0.0052503151 
Epoch  358/2999 | Train: 0.8952813842 | Test: 0.0052470845 
