Samples: 10000, Batch size: 32, Epochs: 500, Noise: 5 %
Learning rate: 0.001, Momentum: 0.0001, Weight decay: 1e-05 %
Epoch   32/ 499 | Train: 0.051583 | Test: 0.050869 
Epoch   33/ 499 | Train: 0.051431 | Test: 0.050725 
Epoch   34/ 499 | Train: 0.051281 | Test: 0.050584 
Epoch   35/ 499 | Train: 0.051132 | Test: 0.050444 
Epoch   36/ 499 | Train: 0.050986 | Test: 0.050306 
Epoch   37/ 499 | Train: 0.050841 | Test: 0.050169 
Epoch   38/ 499 | Train: 0.050698 | Test: 0.050034 
Epoch   39/ 499 | Train: 0.050556 | Test: 0.049900 
Epoch   40/ 499 | Train: 0.050416 | Test: 0.049769 
Epoch   41/ 499 | Train: 0.050278 | Test: 0.049639 
Epoch   42/ 499 | Train: 0.050142 | Test: 0.049511 
Epoch   43/ 499 | Train: 0.050007 | Test: 0.049383 
Epoch   44/ 499 | Train: 0.049874 | Test: 0.049258 
Epoch   45/ 499 | Train: 0.049743 | Test: 0.049134 
Epoch   46/ 499 | Train: 0.049613 | Test: 0.049012 
Epoch   47/ 499 | Train: 0.049485 | Test: 0.048890 
Epoch   48/ 499 | Train: 0.049359 | Test: 0.048771 
Epoch   49/ 499 | Train: 0.049234 | Test: 0.048653 
Epoch   50/ 499 | Train: 0.049110 | Test: 0.048537 
Epoch   51/ 499 | Train: 0.048988 | Test: 0.048422 
Epoch   52/ 499 | Train: 0.048868 | Test: 0.048309 
Epoch   53/ 499 | Train: 0.048749 | Test: 0.048196 
Epoch   54/ 499 | Train: 0.048632 | Test: 0.048086 
Epoch   55/ 499 | Train: 0.048516 | Test: 0.047977 
Epoch   56/ 499 | Train: 0.048402 | Test: 0.047869 
Epoch   57/ 499 | Train: 0.048289 | Test: 0.047763 
Epoch   58/ 499 | Train: 0.048178 | Test: 0.047658 
Epoch   59/ 499 | Train: 0.048068 | Test: 0.047554 
Epoch   60/ 499 | Train: 0.047959 | Test: 0.047452 
Epoch   61/ 499 | Train: 0.047852 | Test: 0.047351 
Epoch   62/ 499 | Train: 0.047747 | Test: 0.047252 
Epoch   63/ 499 | Train: 0.047643 | Test: 0.047154 
Epoch   64/ 499 | Train: 0.047540 | Test: 0.047057 
Epoch   65/ 499 | Train: 0.047439 | Test: 0.046961 
Epoch   66/ 499 | Train: 0.047339 | Test: 0.046867 
Epoch   67/ 499 | Train: 0.047240 | Test: 0.046774 
Epoch   68/ 499 | Train: 0.047142 | Test: 0.046681 
Epoch   69/ 499 | Train: 0.047046 | Test: 0.046590 
Epoch   70/ 499 | Train: 0.046952 | Test: 0.046500 
Epoch   71/ 499 | Train: 0.046858 | Test: 0.046412 
Epoch   72/ 499 | Train: 0.046766 | Test: 0.046325 
Epoch   73/ 499 | Train: 0.046675 | Test: 0.046239 
Epoch   74/ 499 | Train: 0.046585 | Test: 0.046155 
Epoch   75/ 499 | Train: 0.046496 | Test: 0.046071 
Epoch   76/ 499 | Train: 0.046409 | Test: 0.045989 
Epoch   77/ 499 | Train: 0.046323 | Test: 0.045907 
Epoch   78/ 499 | Train: 0.046237 | Test: 0.045826 
Epoch   79/ 499 | Train: 0.046153 | Test: 0.045747 
Epoch   80/ 499 | Train: 0.046071 | Test: 0.045668 
Epoch   81/ 499 | Train: 0.045989 | Test: 0.045591 
Epoch   82/ 499 | Train: 0.045908 | Test: 0.045515 
Epoch   83/ 499 | Train: 0.045828 | Test: 0.045440 
Epoch   84/ 499 | Train: 0.045750 | Test: 0.045366 
Epoch   85/ 499 | Train: 0.045672 | Test: 0.045292 
Epoch   86/ 499 | Train: 0.045596 | Test: 0.045219 
Epoch   87/ 499 | Train: 0.045520 | Test: 0.045147 
Epoch   88/ 499 | Train: 0.045445 | Test: 0.045077 
Epoch   89/ 499 | Train: 0.045371 | Test: 0.045005 
Epoch   90/ 499 | Train: 0.045298 | Test: 0.044936 
Epoch   91/ 499 | Train: 0.045226 | Test: 0.044869 
Epoch   92/ 499 | Train: 0.045155 | Test: 0.044801 
Epoch   93/ 499 | Train: 0.045085 | Test: 0.044734 
Epoch   94/ 499 | Train: 0.045016 | Test: 0.044668 
Epoch   95/ 499 | Train: 0.044947 | Test: 0.044602 
Epoch   96/ 499 | Train: 0.044879 | Test: 0.044537 
Epoch   97/ 499 | Train: 0.044812 | Test: 0.044474 
Epoch   98/ 499 | Train: 0.044745 | Test: 0.044410 
Epoch   99/ 499 | Train: 0.044680 | Test: 0.044348 
Epoch  100/ 499 | Train: 0.044615 | Test: 0.044286 

 Target: tensor([0.4351, 0.2372, 0.4562, 0.0231, 0.2249, 0.4135, 0.5371, 0.0231]) 
Predicted: tensor([0.4493, 0.4448, 0.4847, 0.1907, 0.4729, 0.4722, 0.4470, 0.1786],
       grad_fn=<SelectBackward0>) 

 Target: tensor([0.8092, 0.7647, 0.5629, 0.0730, 0.1909, 0.2333, 0.6115, 0.0730]) 
Predicted: tensor([0.4471, 0.4341, 0.4744, 0.1948, 0.4652, 0.4547, 0.4549, 0.1842],
       grad_fn=<SelectBackward0>) 

 Target: tensor([0.4237, 0.7317, 0.8553, 0.2388, 0.1628, 0.6739, 0.6380, 0.2388]) 
Predicted: tensor([0.4737, 0.4700, 0.4938, 0.3973, 0.4613, 0.4561, 0.4866, 0.3825],
       grad_fn=<SelectBackward0>) 

Epoch  101/ 499 | Train: 0.044550 | Test: 0.044225 
Epoch  102/ 499 | Train: 0.044487 | Test: 0.044164 
Epoch  103/ 499 | Train: 0.044424 | Test: 0.044104 
Epoch  104/ 499 | Train: 0.044361 | Test: 0.044044 
Epoch  105/ 499 | Train: 0.044299 | Test: 0.043984 
Epoch  106/ 499 | Train: 0.044238 | Test: 0.043925 
Epoch  107/ 499 | Train: 0.044177 | Test: 0.043867 
Epoch  108/ 499 | Train: 0.044117 | Test: 0.043809 
Epoch  109/ 499 | Train: 0.044057 | Test: 0.043751 
Epoch  110/ 499 | Train: 0.043998 | Test: 0.043694 
Epoch  111/ 499 | Train: 0.043940 | Test: 0.043638 
Epoch  112/ 499 | Train: 0.043881 | Test: 0.043582 
Epoch  113/ 499 | Train: 0.043824 | Test: 0.043526 
Epoch  114/ 499 | Train: 0.043766 | Test: 0.043471 
Epoch  115/ 499 | Train: 0.043709 | Test: 0.043417 
Epoch  116/ 499 | Train: 0.043653 | Test: 0.043363 
Epoch  117/ 499 | Train: 0.043597 | Test: 0.043309 
Epoch  118/ 499 | Train: 0.043541 | Test: 0.043255 
Epoch  119/ 499 | Train: 0.043486 | Test: 0.043202 
Epoch  120/ 499 | Train: 0.043430 | Test: 0.043148 
Epoch  121/ 499 | Train: 0.043376 | Test: 0.043095 
Epoch  122/ 499 | Train: 0.043321 | Test: 0.043042 
Epoch  123/ 499 | Train: 0.043267 | Test: 0.042990 
Epoch  124/ 499 | Train: 0.043213 | Test: 0.042937 
Epoch  125/ 499 | Train: 0.043159 | Test: 0.042885 
Epoch  126/ 499 | Train: 0.043106 | Test: 0.042833 
Epoch  127/ 499 | Train: 0.043053 | Test: 0.042781 
Epoch  128/ 499 | Train: 0.043000 | Test: 0.042730 
Epoch  129/ 499 | Train: 0.042947 | Test: 0.042678 
Epoch  130/ 499 | Train: 0.042895 | Test: 0.042627 
Epoch  131/ 499 | Train: 0.042842 | Test: 0.042576 
Epoch  132/ 499 | Train: 0.042790 | Test: 0.042524 
Epoch  133/ 499 | Train: 0.042738 | Test: 0.042474 
Epoch  134/ 499 | Train: 0.042686 | Test: 0.042423 
Epoch  135/ 499 | Train: 0.042635 | Test: 0.042373 
Epoch  136/ 499 | Train: 0.042583 | Test: 0.042322 
Epoch  137/ 499 | Train: 0.042531 | Test: 0.042271 
Epoch  138/ 499 | Train: 0.042480 | Test: 0.042221 
Epoch  139/ 499 | Train: 0.042429 | Test: 0.042171 
Epoch  140/ 499 | Train: 0.042378 | Test: 0.042121 
Epoch  141/ 499 | Train: 0.042327 | Test: 0.042070 
Epoch  142/ 499 | Train: 0.042276 | Test: 0.042020 
Epoch  143/ 499 | Train: 0.042225 | Test: 0.041970 
Epoch  144/ 499 | Train: 0.042174 | Test: 0.041920 
Epoch  145/ 499 | Train: 0.042124 | Test: 0.041870 
Epoch  146/ 499 | Train: 0.042073 | Test: 0.041820 
Epoch  147/ 499 | Train: 0.042022 | Test: 0.041771 
Epoch  148/ 499 | Train: 0.041972 | Test: 0.041721 
Epoch  149/ 499 | Train: 0.041921 | Test: 0.041670 
Epoch  150/ 499 | Train: 0.041871 | Test: 0.041620 
Epoch  151/ 499 | Train: 0.041820 | Test: 0.041571 
Epoch  152/ 499 | Train: 0.041770 | Test: 0.041520 
Epoch  153/ 499 | Train: 0.041719 | Test: 0.041470 
Epoch  154/ 499 | Train: 0.041669 | Test: 0.041420 
Epoch  155/ 499 | Train: 0.041618 | Test: 0.041370 
Epoch  156/ 499 | Train: 0.041568 | Test: 0.041320 
Epoch  157/ 499 | Train: 0.041517 | Test: 0.041270 
Epoch  158/ 499 | Train: 0.041467 | Test: 0.041221 
Epoch  159/ 499 | Train: 0.041416 | Test: 0.041170 
Epoch  160/ 499 | Train: 0.041366 | Test: 0.041120 
Epoch  161/ 499 | Train: 0.041316 | Test: 0.041070 
Epoch  162/ 499 | Train: 0.041265 | Test: 0.041019 
Epoch  163/ 499 | Train: 0.041214 | Test: 0.040968 
Epoch  164/ 499 | Train: 0.041164 | Test: 0.040918 
Epoch  165/ 499 | Train: 0.041113 | Test: 0.040868 
Epoch  166/ 499 | Train: 0.041063 | Test: 0.040818 
Epoch  167/ 499 | Train: 0.041012 | Test: 0.040768 
Epoch  168/ 499 | Train: 0.040962 | Test: 0.040717 
Epoch  169/ 499 | Train: 0.040911 | Test: 0.040667 
Epoch  170/ 499 | Train: 0.040860 | Test: 0.040615 
Epoch  171/ 499 | Train: 0.040809 | Test: 0.040565 
Epoch  172/ 499 | Train: 0.040759 | Test: 0.040514 
Epoch  173/ 499 | Train: 0.040708 | Test: 0.040464 
Epoch  174/ 499 | Train: 0.040657 | Test: 0.040413 
Epoch  175/ 499 | Train: 0.040606 | Test: 0.040362 
Epoch  176/ 499 | Train: 0.040555 | Test: 0.040311 
Epoch  177/ 499 | Train: 0.040504 | Test: 0.040260 
Epoch  178/ 499 | Train: 0.040453 | Test: 0.040208 
Epoch  179/ 499 | Train: 0.040402 | Test: 0.040157 
Epoch  180/ 499 | Train: 0.040351 | Test: 0.040106 
Epoch  181/ 499 | Train: 0.040300 | Test: 0.040054 
Epoch  182/ 499 | Train: 0.040249 | Test: 0.040003 
Epoch  183/ 499 | Train: 0.040197 | Test: 0.039952 
Epoch  184/ 499 | Train: 0.040146 | Test: 0.039900 
Epoch  185/ 499 | Train: 0.040095 | Test: 0.039848 
Epoch  186/ 499 | Train: 0.040044 | Test: 0.039797 
Epoch  187/ 499 | Train: 0.039992 | Test: 0.039746 
Epoch  188/ 499 | Train: 0.039941 | Test: 0.039694 
Epoch  189/ 499 | Train: 0.039890 | Test: 0.039642 
Epoch  190/ 499 | Train: 0.039838 | Test: 0.039590 
Epoch  191/ 499 | Train: 0.039787 | Test: 0.039539 
Epoch  192/ 499 | Train: 0.039735 | Test: 0.039486 
Epoch  193/ 499 | Train: 0.039683 | Test: 0.039434 
Epoch  194/ 499 | Train: 0.039632 | Test: 0.039383 
Epoch  195/ 499 | Train: 0.039580 | Test: 0.039331 
Epoch  196/ 499 | Train: 0.039529 | Test: 0.039279 
Epoch  197/ 499 | Train: 0.039477 | Test: 0.039227 
Epoch  198/ 499 | Train: 0.039425 | Test: 0.039174 
Epoch  199/ 499 | Train: 0.039374 | Test: 0.039122 
Epoch  200/ 499 | Train: 0.039322 | Test: 0.039070 

 Target: tensor([0.4351, 0.2372, 0.4562, 0.0231, 0.2249, 0.4135, 0.5371, 0.0231]) 
Predicted: tensor([0.4752, 0.4726, 0.4887, 0.1271, 0.4782, 0.5015, 0.4618, 0.1170],
       grad_fn=<SelectBackward0>) 

 Target: tensor([0.8092, 0.7647, 0.5629, 0.0730, 0.1909, 0.2333, 0.6115, 0.0730]) 
Predicted: tensor([0.4709, 0.4629, 0.4765, 0.1335, 0.4666, 0.4665, 0.4777, 0.1225],
       grad_fn=<SelectBackward0>) 

 Target: tensor([0.4237, 0.7317, 0.8553, 0.2388, 0.1628, 0.6739, 0.6380, 0.2388]) 
Predicted: tensor([0.4912, 0.4909, 0.5061, 0.3639, 0.4580, 0.5056, 0.5215, 0.3519],
       grad_fn=<SelectBackward0>) 

Epoch  201/ 499 | Train: 0.039270 | Test: 0.039018 
Epoch  202/ 499 | Train: 0.039219 | Test: 0.038966 
Epoch  203/ 499 | Train: 0.039167 | Test: 0.038913 
Epoch  204/ 499 | Train: 0.039115 | Test: 0.038861 
Epoch  205/ 499 | Train: 0.039063 | Test: 0.038809 
Epoch  206/ 499 | Train: 0.039011 | Test: 0.038757 
Epoch  207/ 499 | Train: 0.038960 | Test: 0.038704 
Epoch  208/ 499 | Train: 0.038908 | Test: 0.038652 
Epoch  209/ 499 | Train: 0.038856 | Test: 0.038599 
Epoch  210/ 499 | Train: 0.038804 | Test: 0.038547 
Epoch  211/ 499 | Train: 0.038752 | Test: 0.038494 
Epoch  212/ 499 | Train: 0.038700 | Test: 0.038441 
Epoch  213/ 499 | Train: 0.038649 | Test: 0.038389 
Epoch  214/ 499 | Train: 0.038597 | Test: 0.038337 
Epoch  215/ 499 | Train: 0.038545 | Test: 0.038285 
Epoch  216/ 499 | Train: 0.038493 | Test: 0.038232 
Epoch  217/ 499 | Train: 0.038442 | Test: 0.038180 
Epoch  218/ 499 | Train: 0.038390 | Test: 0.038127 
Epoch  219/ 499 | Train: 0.038338 | Test: 0.038075 
Epoch  220/ 499 | Train: 0.038286 | Test: 0.038023 
Epoch  221/ 499 | Train: 0.038235 | Test: 0.037971 
Epoch  222/ 499 | Train: 0.038183 | Test: 0.037919 
Epoch  223/ 499 | Train: 0.038131 | Test: 0.037867 
Epoch  224/ 499 | Train: 0.038080 | Test: 0.037814 
Epoch  225/ 499 | Train: 0.038028 | Test: 0.037762 
Epoch  226/ 499 | Train: 0.037977 | Test: 0.037709 
Epoch  227/ 499 | Train: 0.037925 | Test: 0.037657 
Epoch  228/ 499 | Train: 0.037874 | Test: 0.037605 
Epoch  229/ 499 | Train: 0.037822 | Test: 0.037553 
Epoch  230/ 499 | Train: 0.037771 | Test: 0.037501 
Epoch  231/ 499 | Train: 0.037720 | Test: 0.037449 
Epoch  232/ 499 | Train: 0.037668 | Test: 0.037398 
Epoch  233/ 499 | Train: 0.037617 | Test: 0.037346 
Epoch  234/ 499 | Train: 0.037566 | Test: 0.037294 
Epoch  235/ 499 | Train: 0.037515 | Test: 0.037243 
Epoch  236/ 499 | Train: 0.037465 | Test: 0.037191 
Epoch  237/ 499 | Train: 0.037414 | Test: 0.037139 
Epoch  238/ 499 | Train: 0.037363 | Test: 0.037089 
Epoch  239/ 499 | Train: 0.037312 | Test: 0.037037 
Epoch  240/ 499 | Train: 0.037262 | Test: 0.036985 
Epoch  241/ 499 | Train: 0.037211 | Test: 0.036933 
Epoch  242/ 499 | Train: 0.037161 | Test: 0.036882 
Epoch  243/ 499 | Train: 0.037110 | Test: 0.036831 
Epoch  244/ 499 | Train: 0.037060 | Test: 0.036780 
Epoch  245/ 499 | Train: 0.037010 | Test: 0.036730 
Epoch  246/ 499 | Train: 0.036960 | Test: 0.036680 
Epoch  247/ 499 | Train: 0.036910 | Test: 0.036629 
Epoch  248/ 499 | Train: 0.036861 | Test: 0.036578 
Epoch  249/ 499 | Train: 0.036811 | Test: 0.036528 
Epoch  250/ 499 | Train: 0.036762 | Test: 0.036478 
Epoch  251/ 499 | Train: 0.036712 | Test: 0.036427 
Epoch  252/ 499 | Train: 0.036663 | Test: 0.036378 
Epoch  253/ 499 | Train: 0.036614 | Test: 0.036329 
Epoch  254/ 499 | Train: 0.036565 | Test: 0.036279 
Epoch  255/ 499 | Train: 0.036517 | Test: 0.036229 
Epoch  256/ 499 | Train: 0.036468 | Test: 0.036180 
Epoch  257/ 499 | Train: 0.036420 | Test: 0.036130 
Epoch  258/ 499 | Train: 0.036372 | Test: 0.036082 
Epoch  259/ 499 | Train: 0.036324 | Test: 0.036034 
Epoch  260/ 499 | Train: 0.036276 | Test: 0.035986 
Epoch  261/ 499 | Train: 0.036228 | Test: 0.035937 
Epoch  262/ 499 | Train: 0.036181 | Test: 0.035889 
Epoch  263/ 499 | Train: 0.036133 | Test: 0.035840 
Epoch  264/ 499 | Train: 0.036087 | Test: 0.035793 
Epoch  265/ 499 | Train: 0.036040 | Test: 0.035745 
Epoch  266/ 499 | Train: 0.035993 | Test: 0.035698 
Epoch  267/ 499 | Train: 0.035947 | Test: 0.035651 
Epoch  268/ 499 | Train: 0.035901 | Test: 0.035605 
Epoch  269/ 499 | Train: 0.035855 | Test: 0.035558 
Epoch  270/ 499 | Train: 0.035809 | Test: 0.035511 
Epoch  271/ 499 | Train: 0.035764 | Test: 0.035466 
Epoch  272/ 499 | Train: 0.035719 | Test: 0.035420 
Epoch  273/ 499 | Train: 0.035674 | Test: 0.035374 
Epoch  274/ 499 | Train: 0.035630 | Test: 0.035329 
Epoch  275/ 499 | Train: 0.035585 | Test: 0.035285 
Epoch  276/ 499 | Train: 0.035541 | Test: 0.035240 
Epoch  277/ 499 | Train: 0.035497 | Test: 0.035196 
Epoch  278/ 499 | Train: 0.035454 | Test: 0.035152 
Epoch  279/ 499 | Train: 0.035411 | Test: 0.035108 
Epoch  280/ 499 | Train: 0.035368 | Test: 0.035065 
Epoch  281/ 499 | Train: 0.035325 | Test: 0.035021 
Epoch  282/ 499 | Train: 0.035283 | Test: 0.034978 
Epoch  283/ 499 | Train: 0.035241 | Test: 0.034935 
Epoch  284/ 499 | Train: 0.035200 | Test: 0.034893 
Epoch  285/ 499 | Train: 0.035158 | Test: 0.034851 
Epoch  286/ 499 | Train: 0.035117 | Test: 0.034810 
Epoch  287/ 499 | Train: 0.035076 | Test: 0.034769 
Epoch  288/ 499 | Train: 0.035036 | Test: 0.034728 
Epoch  289/ 499 | Train: 0.034996 | Test: 0.034687 
Epoch  290/ 499 | Train: 0.034956 | Test: 0.034648 
Epoch  291/ 499 | Train: 0.034917 | Test: 0.034608 
Epoch  292/ 499 | Train: 0.034878 | Test: 0.034568 
Epoch  293/ 499 | Train: 0.034839 | Test: 0.034529 
Epoch  294/ 499 | Train: 0.034801 | Test: 0.034490 
Epoch  295/ 499 | Train: 0.034763 | Test: 0.034452 
Epoch  296/ 499 | Train: 0.034725 | Test: 0.034413 
Epoch  297/ 499 | Train: 0.034688 | Test: 0.034376 
Epoch  298/ 499 | Train: 0.034651 | Test: 0.034338 
Epoch  299/ 499 | Train: 0.034614 | Test: 0.034301 
Epoch  300/ 499 | Train: 0.034578 | Test: 0.034264 

 Target: tensor([0.4351, 0.2372, 0.4562, 0.0231, 0.2249, 0.4135, 0.5371, 0.0231]) 
Predicted: tensor([0.4793, 0.4781, 0.4838, 0.1154, 0.4387, 0.4914, 0.4569, 0.0999],
       grad_fn=<SelectBackward0>) 

 Target: tensor([0.8092, 0.7647, 0.5629, 0.0730, 0.1909, 0.2333, 0.6115, 0.0730]) 
Predicted: tensor([0.4749, 0.4712, 0.4729, 0.1228, 0.4391, 0.4257, 0.4833, 0.1063],
       grad_fn=<SelectBackward0>) 

 Target: tensor([0.4237, 0.7317, 0.8553, 0.2388, 0.1628, 0.6739, 0.6380, 0.2388]) 
Predicted: tensor([0.4955, 0.4951, 0.5069, 0.3570, 0.3909, 0.5563, 0.5358, 0.3465],
       grad_fn=<SelectBackward0>) 

Epoch  301/ 499 | Train: 0.034542 | Test: 0.034228 
Epoch  302/ 499 | Train: 0.034507 | Test: 0.034192 
Epoch  303/ 499 | Train: 0.034471 | Test: 0.034156 
Epoch  304/ 499 | Train: 0.034437 | Test: 0.034121 
Epoch  305/ 499 | Train: 0.034402 | Test: 0.034086 
Epoch  306/ 499 | Train: 0.034368 | Test: 0.034051 
Epoch  307/ 499 | Train: 0.034334 | Test: 0.034017 
Epoch  308/ 499 | Train: 0.034301 | Test: 0.033984 
Epoch  309/ 499 | Train: 0.034268 | Test: 0.033950 
Epoch  310/ 499 | Train: 0.034235 | Test: 0.033917 
Epoch  311/ 499 | Train: 0.034202 | Test: 0.033884 
Epoch  312/ 499 | Train: 0.034170 | Test: 0.033852 
Epoch  313/ 499 | Train: 0.034138 | Test: 0.033820 
Epoch  314/ 499 | Train: 0.034107 | Test: 0.033788 
Epoch  315/ 499 | Train: 0.034076 | Test: 0.033757 
Epoch  316/ 499 | Train: 0.034045 | Test: 0.033726 
Epoch  317/ 499 | Train: 0.034015 | Test: 0.033695 
Epoch  318/ 499 | Train: 0.033985 | Test: 0.033665 
Epoch  319/ 499 | Train: 0.033955 | Test: 0.033635 
Epoch  320/ 499 | Train: 0.033925 | Test: 0.033605 
Epoch  321/ 499 | Train: 0.033896 | Test: 0.033575 
Epoch  322/ 499 | Train: 0.033867 | Test: 0.033547 
Epoch  323/ 499 | Train: 0.033839 | Test: 0.033518 
Epoch  324/ 499 | Train: 0.033811 | Test: 0.033490 
Epoch  325/ 499 | Train: 0.033783 | Test: 0.033462 
Epoch  326/ 499 | Train: 0.033755 | Test: 0.033434 
Epoch  327/ 499 | Train: 0.033728 | Test: 0.033406 
Epoch  328/ 499 | Train: 0.033701 | Test: 0.033379 
Epoch  329/ 499 | Train: 0.033674 | Test: 0.033353 
Epoch  330/ 499 | Train: 0.033648 | Test: 0.033326 
Epoch  331/ 499 | Train: 0.033622 | Test: 0.033300 
Epoch  332/ 499 | Train: 0.033596 | Test: 0.033274 
Epoch  333/ 499 | Train: 0.033571 | Test: 0.033248 
Epoch  334/ 499 | Train: 0.033545 | Test: 0.033223 
Epoch  335/ 499 | Train: 0.033520 | Test: 0.033198 
Epoch  336/ 499 | Train: 0.033495 | Test: 0.033173 
Epoch  337/ 499 | Train: 0.033471 | Test: 0.033149 
Epoch  338/ 499 | Train: 0.033447 | Test: 0.033125 
Epoch  339/ 499 | Train: 0.033423 | Test: 0.033101 
Epoch  340/ 499 | Train: 0.033399 | Test: 0.033077 
Epoch  341/ 499 | Train: 0.033376 | Test: 0.033053 
Epoch  342/ 499 | Train: 0.033352 | Test: 0.033030 
Epoch  343/ 499 | Train: 0.033329 | Test: 0.033007 
Epoch  344/ 499 | Train: 0.033306 | Test: 0.032985 
Epoch  345/ 499 | Train: 0.033284 | Test: 0.032963 
Epoch  346/ 499 | Train: 0.033262 | Test: 0.032941 
Epoch  347/ 499 | Train: 0.033239 | Test: 0.032919 
Epoch  348/ 499 | Train: 0.033218 | Test: 0.032897 
Epoch  349/ 499 | Train: 0.033196 | Test: 0.032875 
Epoch  350/ 499 | Train: 0.033174 | Test: 0.032853 
Epoch  351/ 499 | Train: 0.033153 | Test: 0.032832 
Epoch  352/ 499 | Train: 0.033131 | Test: 0.032812 
Epoch  353/ 499 | Train: 0.033111 | Test: 0.032791 
Epoch  354/ 499 | Train: 0.033090 | Test: 0.032770 
Epoch  355/ 499 | Train: 0.033069 | Test: 0.032750 
Epoch  356/ 499 | Train: 0.033049 | Test: 0.032729 
Epoch  357/ 499 | Train: 0.033029 | Test: 0.032709 
Epoch  358/ 499 | Train: 0.033009 | Test: 0.032689 
Epoch  359/ 499 | Train: 0.032988 | Test: 0.032670 
Epoch  360/ 499 | Train: 0.032969 | Test: 0.032650 
Epoch  361/ 499 | Train: 0.032949 | Test: 0.032631 
Epoch  362/ 499 | Train: 0.032930 | Test: 0.032611 
Epoch  363/ 499 | Train: 0.032910 | Test: 0.032592 
Epoch  364/ 499 | Train: 0.032891 | Test: 0.032573 
Epoch  365/ 499 | Train: 0.032872 | Test: 0.032555 
Epoch  366/ 499 | Train: 0.032853 | Test: 0.032536 
Epoch  367/ 499 | Train: 0.032834 | Test: 0.032517 
Epoch  368/ 499 | Train: 0.032816 | Test: 0.032499 
Epoch  369/ 499 | Train: 0.032797 | Test: 0.032481 
Epoch  370/ 499 | Train: 0.032779 | Test: 0.032463 
Epoch  371/ 499 | Train: 0.032761 | Test: 0.032445 
Epoch  372/ 499 | Train: 0.032743 | Test: 0.032427 
Epoch  373/ 499 | Train: 0.032724 | Test: 0.032409 
Epoch  374/ 499 | Train: 0.032707 | Test: 0.032392 
Epoch  375/ 499 | Train: 0.032689 | Test: 0.032374 
Epoch  376/ 499 | Train: 0.032671 | Test: 0.032356 
Epoch  377/ 499 | Train: 0.032653 | Test: 0.032339 
Epoch  378/ 499 | Train: 0.032636 | Test: 0.032322 
